day,machine,Well.ID,line,pipettor,note
1,2,1,3x3,linnea,
1,2,2,93x67,linnea,
1,2,3,58x20,linnea,
1,2,4,94x96,linnea,
1,2,5,92x92,linnea,
1,2,6,26,linnea,
1,2,7,31,linnea,
1,2,8,blank,linnea,
1,2,9,69x67,linnea,
1,2,10,116x116,linnea,
1,2,11,29x29,linnea,
1,2,12,33x33,linnea,
1,2,13,80x135,linnea,
1,2,14,103x96,linnea,
1,2,15,blank,linnea,
1,2,16,104x67,linnea,
1,2,17,118,linnea,
1,2,18,72x96,linnea,
1,2,19,71x96,linnea,
1,2,20,123x20,linnea,
1,2,21,67x93,linnea,
1,2,22,123x20,linnea,
1,2,23,76x96,linnea,
1,2,24,1,linnea,
1,2,25,110x110,linnea,
1,2,26,50x46,linnea,
1,2,27,47x46,linnea,
1,2,28,81x67,linnea,
1,2,29,107x135,linnea,
1,2,30,109,linnea,
1,2,31,120x120,linnea,
1,2,32,1,linnea,
1,2,33,80x135,linnea,
1,2,34,135,linnea,
1,2,35,43,linnea,
1,2,36,50,linnea,
1,2,37,94x96,linnea,
1,2,38,15x15,linnea,
1,2,39,88x93,linnea,
1,2,40,56x67,linnea,
1,2,41,46,linnea,
1,2,42,64x46,linnea,
1,2,43,25x96,linnea,
1,2,44,30x67,linnea,
1,2,45,53x53,linnea,
1,2,46,121,linnea,
1,2,47,93x93,linnea,
1,2,48,91x20,linnea,
1,2,49,111x111,linnea,
1,2,50,136x20,linnea,
1,2,51,82x82,linnea,
1,2,52,110x93,linnea,
1,2,53,65,linnea,
1,2,54,64x64,linnea,
1,2,55,134x134,linnea,
1,2,56,134x135,linnea,
1,2,57,57,linnea,
1,2,58,32x96,linnea,
1,2,59,86x46,linnea,
1,2,60,72x96,linnea,
1,2,61,113x93,linnea,
1,2,62,54x96,linnea,
1,2,63,88x88,linnea,
1,2,64,45x67,linnea,
1,2,65,12x12,linnea,
1,2,66,136,linnea,
1,2,67,103x96,linnea,
1,2,68,101x101,linnea,
1,2,69,72x72,linnea,
1,2,70,35,linnea,
1,2,71,56,linnea,
1,2,72,25x96,linnea,
1,2,73,123,linnea,
1,2,74,91,linnea,
1,2,75,126x126,linnea,
1,2,76,104x104,linnea,
1,2,77,4,linnea,
1,2,78,93x67,linnea,
1,2,79,44x67,linnea,
1,2,80,89x135,linnea,
1,2,81,8x93,linnea,
1,2,82,37x37,linnea,
1,2,83,96,linnea,
1,2,84,89,linnea,
1,2,85,61x61,linnea,
1,2,86,125x125,linnea,
1,2,87,10,linnea,
1,2,88,62x62,linnea,
1,2,89,71x96,linnea,
1,2,90,126,linnea,
1,2,91,98x20,linnea,
1,2,92,112x112,linnea,
1,2,93,blank,linnea,
1,2,94,79x96,linnea,
1,2,95,53x96,linnea,
1,2,96,blank,linnea,
1,2,97,35x46,linnea,
1,2,98,102x67,linnea,
1,2,99,38x46,linnea,
1,2,100,35x35,linnea,
1,2,101,83x46,linnea,
1,2,102,112x93,linnea,
1,2,103,45x67,linnea,
1,2,104,blank,linnea,
1,2,105,17,linnea,
1,2,106,16x46,linnea,
1,2,107,109x109,linnea,
1,2,108,29,linnea,
1,2,109,89x89,linnea,
1,2,110,27x27,linnea,
1,2,111,76,linnea,
1,2,112,95x95,linnea,
1,2,113,93,linnea,
1,2,114,23x20,linnea,
1,2,115,43,linnea,
1,2,116,102x102,linnea,
1,2,117,96,linnea,
1,2,118,101x20,linnea,
1,2,119,87x87,linnea,
1,2,120,3x3,linnea,
1,2,121,120x120,linnea,
1,2,122,8,linnea,
1,2,123,blank,linnea,
1,2,124,23x23,linnea,
1,2,125,7x7,linnea,
1,2,126,8x93,linnea,
1,2,127,114x93,linnea,
1,2,128,15x67,linnea,
1,2,129,27,linnea,
1,2,130,81x67,linnea,
1,2,131,17,linnea,
1,2,132,108,linnea,
1,2,133,103,linnea,
1,2,134,8,linnea,
1,2,135,76x96,linnea,
1,2,136,79,linnea,
1,2,137,59,linnea,
1,2,138,blank,linnea,
1,2,139,6,linnea,
1,2,140,78,linnea,
1,2,141,82,linnea,
1,2,142,5x20,linnea,
1,2,143,122x122,linnea,
1,2,144,118x93,linnea,
1,2,145,7x7,linnea,
1,2,146,16x16,linnea,
1,2,147,26x26,linnea,
1,2,148,62x67,linnea,
1,2,149,12x12,linnea,
1,2,150,61x61,linnea,
1,2,151,9x46,linnea,
1,2,152,27x27,linnea,
1,2,153,55x67,linnea,
1,2,154,88x93,linnea,
1,2,155,89x89,linnea,
1,2,156,102x67,linnea,
1,2,157,56x56,linnea,
1,2,158,107x107,linnea,
1,2,159,83x46,linnea,
1,2,160,86x46,linnea,
1,2,161,47x47,linnea,
1,2,162,16x46,linnea,
1,2,163,124x20,linnea,
1,2,164,17x17,linnea,
1,2,165,42x42,linnea,
1,2,166,115,linnea,
1,2,167,94,linnea,
1,2,168,14x14,linnea,
1,2,169,44x44,linnea,
1,2,170,3,linnea,
1,2,171,130x130,linnea,
1,2,172,65x93,linnea,
1,2,173,5x5,linnea,
1,2,174,51x51,linnea,
1,2,175,136,linnea,
1,2,176,44,linnea,
1,2,177,129,linnea,
1,2,178,48x48,linnea,
1,2,179,103,linnea,
1,2,180,58x20,linnea,
1,2,181,33x20,linnea,
1,2,182,3x135,linnea,
1,2,183,48x48,linnea,
1,2,184,126x93,linnea,
1,2,185,107,linnea,
1,2,186,18x18,linnea,
1,2,187,53x53,linnea,
1,2,188,blank,linnea,
1,2,189,blank,linnea,
1,2,190,40x135,linnea,
1,2,191,89,linnea,
1,2,192,73x135,linnea,
1,2,193,122x122,linnea,
1,2,194,86x86,linnea,
1,2,195,83,linnea,
1,2,196,10x96,linnea,
1,2,197,129x129,linnea,
1,2,198,47x47,linnea,
1,2,199,3,linnea,
1,2,200,50x50,linnea,
2,2,1,93,matt,
2,2,2,50x46,matt,
2,2,3,80x80,matt,
2,2,4,43x43,matt,
2,2,5,10x10,matt,
2,2,6,83,matt,
2,2,7,111,matt,
2,2,8,72x96,matt,
2,2,9,122x67,matt,
2,2,10,9,matt,
2,2,11,123x123,matt,
2,2,12,53x53,matt,
2,2,13,23,matt,
2,2,14,114x93,matt,
2,2,15,54,matt,
2,2,16,111x111,matt,
2,2,17,69,matt,
2,2,18,12x12,matt,
2,2,19,89x89,matt,
2,2,20,77x96,matt,
2,2,21,92x20,matt,
2,2,22,44x44,matt,
2,2,23,31x31,matt,
2,2,24,117x46,matt,
2,2,25,133,matt,
2,2,26,78x93,matt,
2,2,27,108x108,matt,
2,2,28,4x4,matt,
2,2,29,116,matt,
2,2,30,35x35,matt,
2,2,31,97x93,matt,
2,2,32,69x69,matt,
2,2,33,17x135,matt,
2,2,34,83x46,matt,
2,2,35,70,matt,
2,2,36,94x94,matt,
2,2,37,110,matt,
2,2,38,blank,matt,
2,2,39,120x120,matt,
2,2,40,47x46,matt,
2,2,41,42x93,matt,
2,2,42,81,matt,
2,2,43,28x67,matt,
2,2,44,119x93,matt,
2,2,45,20,matt,
2,2,46,100,matt,
2,2,47,88,matt,
2,2,48,26,matt,
2,2,49,116,matt,
2,2,50,62x67,matt,
2,2,51,106,matt,
2,2,52,32x32,matt,
2,2,53,58x58,matt,
2,2,54,106,matt,
2,2,55,107,matt,
2,2,56,3,matt,
2,2,57,65x65,matt,
2,2,58,108x20,matt,
2,2,59,69x69,matt,
2,2,60,35,matt,
2,2,61,106x96,matt,
2,2,62,11x67,matt,
2,2,63,11,matt,
2,2,64,59x20,matt,
2,2,65,79x96,matt,
2,2,66,35,matt,
2,2,67,133x133,matt,
2,2,68,71,matt,
2,2,69,134x135,matt,
2,2,70,136x136,matt,
2,2,71,112x93,matt,
2,2,72,98x98,matt,
2,2,73,27x27,matt,
2,2,74,67x67,matt,
2,2,75,14x14,matt,
2,2,76,116,matt,
2,2,77,124,matt,
2,2,78,44,matt,
2,2,79,27x27,matt,
2,2,80,64,matt,
2,2,81,37x135,matt,
2,2,82,31,matt,
2,2,83,47x47,matt,
2,2,84,38,matt,
2,2,85,76x76,matt,
2,2,86,50x46,matt,
2,2,87,92,matt,
2,2,88,75x20,matt,
2,2,89,66x93,matt,
2,2,90,46x46,matt,
2,2,91,20x20,matt,
2,2,92,135x135,matt,
2,2,93,87,matt,
2,2,94,76x96,matt,
2,2,95,119x119,matt,
2,2,96,41x41,matt,
2,2,97,19x19,matt,
2,2,98,105,matt,
2,2,99,118,matt,
2,2,100,130,matt,
2,2,101,2x2,matt,
2,2,102,33x20,matt,
2,2,103,82x82,matt,
2,2,104,54x96,matt,
2,2,105,22x96,matt,
2,2,106,2x93,matt,
2,2,107,111x93,matt,
2,2,108,82x93,matt,
2,2,109,107x107,matt,
2,2,110,22x96,matt,
2,2,111,blank,matt,
2,2,112,126x93,matt,
2,2,113,128x135,matt,
2,2,114,116x135,matt,
2,2,115,7x135,matt,
2,2,116,77,matt,
2,2,117,136x20,matt,
2,2,118,blank,matt,
2,2,119,72x72,matt,
2,2,120,18x67,matt,
2,2,121,118x118,matt,
2,2,122,70x70,matt,
2,2,123,88,matt,
2,2,124,82x93,matt,
2,2,125,35,matt,
2,2,126,32x32,matt,
2,2,127,35x46,matt,
2,2,128,105x67,matt,
2,2,129,46x46,matt,
2,2,130,131x135,matt,
2,2,131,32x32,matt,
2,2,132,37,matt,
2,2,133,128,matt,
2,2,134,31,matt,
2,2,135,121x67,matt,
2,2,136,28,matt,
2,2,137,85x85,matt,
2,2,138,127x93,matt,
2,2,139,blank,matt,
2,2,140,102,matt,
2,2,141,66,matt,
2,2,142,66x66,matt,
2,2,143,114x114,matt,
2,2,144,73x135,matt,
2,2,145,120x120,matt,
2,2,146,123,matt,
2,2,147,5x5,matt,
2,2,148,7,matt,
2,2,149,67,matt,
2,2,150,43x20,matt,
2,2,151,33x33,matt,
2,2,152,104x104,matt,
2,2,153,82x93,matt,
2,2,154,91x20,matt,
2,2,155,4x46,matt,
2,2,156,65,matt,
2,2,157,103x103,matt,
2,2,158,107x135,matt,
2,2,159,101x101,matt,
2,2,160,28,matt,
2,2,161,12x20,matt,
2,2,162,80x135,matt,
2,2,163,5x20,matt,
2,2,164,105,matt,
2,2,165,111,matt,
2,2,166,118x93,matt,
2,2,167,49,matt,
2,2,168,123x20,matt,
2,2,169,73x135,matt,
2,2,170,11x11,matt,
2,2,171,122,matt,
2,2,172,29,matt,
2,2,173,129x129,matt,
2,2,174,18x18,matt,
2,2,175,105x67,matt,
2,2,176,97,matt,
2,2,177,14,matt,
2,2,178,46x46,matt,
2,2,179,77x96,matt,
2,2,180,48,matt,
2,2,181,36x20,matt,
2,2,182,110,matt,
2,2,183,74,matt,
2,2,184,16,matt,
2,2,185,54x96,matt,
2,2,186,126,matt,
2,2,187,61,matt,
2,2,188,76,matt,
2,2,189,120x46,matt,
2,2,190,54x54,matt,
2,2,191,118x118,matt,
2,2,192,27x20,matt,
2,2,193,6x6,matt,
2,2,194,80x135,matt,
2,2,195,3x3,matt,
2,2,196,51,matt,
2,2,197,86,matt,
2,2,198,60x135,matt,
2,2,199,116,matt,
2,2,200,134x134,matt,
3,2,1,79,linnea,
3,2,2,125,linnea,
3,2,3,blank,linnea,
3,2,4,86x46,linnea,
3,2,5,4,linnea,
3,2,6,1,linnea,
3,2,7,5,linnea,
3,2,8,124x124,linnea,
3,2,9,9x46,linnea,
3,2,10,4,linnea,
3,2,11,44x67,linnea,
3,2,12,46x96,linnea,
3,2,13,46,linnea,
3,2,14,71,linnea,
3,2,15,47,linnea,
3,2,16,83,linnea,
3,2,17,12,linnea,
3,2,18,91x20,linnea,
3,2,19,78,linnea,
3,2,20,62,linnea,
3,2,21,115x20,linnea,
3,2,22,19x67,linnea,
3,2,23,103x103,linnea,
3,2,24,6x6,linnea,
3,2,25,50,linnea,
3,2,26,133x133,linnea,
3,2,27,10x10,linnea,
3,2,28,119,linnea,
3,2,29,70x70,linnea,
3,2,30,78,linnea,
3,2,31,26x46,linnea,
3,2,32,8,linnea,
3,2,33,30x67,linnea,
3,2,34,22,linnea,
3,2,35,117x117,linnea,
3,2,36,12x20,linnea,
3,2,37,99x46,linnea,
3,2,38,53x53,linnea,
3,2,39,35,linnea,
3,2,40,26,linnea,
3,2,41,94,linnea,
3,2,42,8x93,linnea,
3,2,43,101x20,linnea,
3,2,44,89,linnea,
3,2,45,105x105,linnea,
3,2,46,56,linnea,
3,2,47,57,linnea,
3,2,48,127,linnea,
3,2,49,53x53,linnea,
3,2,50,79,linnea,
3,2,51,120,linnea,
3,2,52,51,linnea,
3,2,53,89,linnea,
3,2,54,99,linnea,
3,2,55,2x2,linnea,
3,2,56,1,linnea,
3,2,57,42,linnea,
3,2,58,60x60,linnea,
3,2,59,80x80,linnea,
3,2,60,117x117,linnea,
3,2,61,69x69,linnea,
3,2,62,133x133,linnea,
3,2,63,120,linnea,
3,2,64,98x98,linnea,
3,2,65,59,linnea,
3,2,66,122,linnea,
3,2,67,62x62,linnea,
3,2,68,5x5,linnea,
3,2,69,44x67,linnea,
3,2,70,40x40,linnea,
3,2,71,89,linnea,
3,2,72,120x120,linnea,
3,2,73,35x46,linnea,
3,2,74,135x46,linnea,
3,2,75,133x67,linnea,
3,2,76,88,linnea,
3,2,77,11x11,linnea,
3,2,78,8,linnea,
3,2,79,118,linnea,
3,2,80,135x46,linnea,
3,2,81,26x46,linnea,
3,2,82,20x67,linnea,
3,2,83,20x20,linnea,
3,2,84,105x105,linnea,
3,2,85,42x93,linnea,
3,2,86,82,linnea,
3,2,87,105x67,linnea,
3,2,88,49x46,linnea,
3,2,89,9x46,linnea,
3,2,90,77x96,linnea,
3,2,91,6x96,linnea,
3,2,92,4x46,linnea,
3,2,93,61x135,linnea,
3,2,94,56,linnea,
3,2,95,110x93,linnea,
3,2,96,136x136,linnea,
3,2,97,96x46,linnea,
3,2,98,56x67,linnea,
3,2,99,36,linnea,
3,2,100,117x117,linnea,
3,2,101,111x111,linnea,
3,2,102,71x71,linnea,
3,2,103,47x47,linnea,
3,2,104,48x135,linnea,
3,2,105,46x96,linnea,
3,2,106,69x67,linnea,
3,2,107,69x69,linnea,
3,2,108,9x46,linnea,
3,2,109,18x18,linnea,
3,2,110,12,linnea,
3,2,111,91,linnea,
3,2,112,32x96,linnea,
3,2,113,88x93,linnea,
3,2,114,107x135,linnea,
3,2,115,112x93,linnea,
3,2,116,31x31,linnea,
3,2,117,129x93,linnea,
3,2,118,75,linnea,
3,2,119,31x46,linnea,
3,2,120,108x108,linnea,
3,2,121,blank,linnea,
3,2,122,91,linnea,
3,2,123,30,linnea,
3,2,124,57x57,linnea,
3,2,125,98x20,linnea,
3,2,126,65x93,linnea,
3,2,127,61,linnea,
3,2,128,28x67,linnea,
3,2,129,55x55,linnea,
3,2,130,90x135,linnea,
3,2,131,101,linnea,
3,2,132,118x93,linnea,
3,2,133,38,linnea,
3,2,134,40,linnea,
3,2,135,134,linnea,
3,2,136,101x101,linnea,
3,2,137,106x96,linnea,
3,2,138,45x45,linnea,
3,2,139,15x15,linnea,
3,2,140,94x96,linnea,
3,2,141,111,linnea,
3,2,142,32,linnea,
3,2,143,109,linnea,
3,2,144,31,linnea,
3,2,145,111,linnea,
3,2,146,98,linnea,
3,2,147,97,linnea,
3,2,148,9x46,linnea,
3,2,149,23x23,linnea,
3,2,150,136,linnea,
3,2,151,107x107,linnea,
3,2,152,57x96,linnea,
3,2,153,38,linnea,
3,2,154,17x135,linnea,
3,2,155,9,linnea,
3,2,156,108x108,linnea,
3,2,157,70x96,linnea,
3,2,158,12x20,linnea,
3,2,159,7x135,linnea,
3,2,160,25,linnea,
3,2,161,33,linnea,
3,2,162,blank,linnea,
3,2,163,58x20,linnea,
3,2,164,10x96,linnea,
3,2,165,56,linnea,
3,2,166,42x93,linnea,
3,2,167,9,linnea,
3,2,168,78x78,linnea,
3,2,169,117x46,linnea,
3,2,170,1,linnea,
3,2,171,108x20,linnea,
3,2,172,36,linnea,
3,2,173,105x105,linnea,
3,2,174,61x135,linnea,
3,2,175,105,linnea,
3,2,176,19x67,linnea,
3,2,177,3x135,linnea,
3,2,178,5,linnea,
3,2,179,100x100,linnea,
3,2,180,81x67,linnea,
3,2,181,112x93,linnea,
3,2,182,78x93,linnea,
3,2,183,23,linnea,
3,2,184,32x96,linnea,
3,2,185,85,linnea,
3,2,186,82x93,linnea,
3,2,187,70,linnea,
3,2,188,112,linnea,
3,2,189,94x94,linnea,
3,2,190,62,linnea,
3,2,191,113x113,linnea,
3,2,192,42x93,linnea,
3,2,193,125x20,linnea,
3,2,194,116,linnea,
3,2,195,120x46,linnea,
3,2,196,120,linnea,
3,2,197,102x102,linnea,
3,2,198,127x127,linnea,
3,2,199,120x46,linnea,
3,2,200,44x44,linnea,
4,2,1,117,linnea,
4,2,2,6x6,linnea,
4,2,3,104,linnea,
4,2,4,57,linnea,
4,2,5,32,linnea,
4,2,6,69x69,linnea,
4,2,7,102x102,linnea,
4,2,8,46x46,linnea,
4,2,9,112x112,linnea,
4,2,10,122x122,linnea,
4,2,11,118,linnea,
4,2,12,91x91,linnea,
4,2,13,110x110,linnea,
4,2,14,28x28,linnea,
4,2,15,53,linnea,
4,2,16,46x96,linnea,
4,2,17,11,linnea,
4,2,18,123x123,linnea,
4,2,19,122,linnea,
4,2,20,41,linnea,
4,2,21,17x135,linnea,
4,2,22,96,linnea,
4,2,23,98x98,linnea,
4,2,24,7,linnea,
4,2,25,109,linnea,
4,2,26,65x93,linnea,
4,2,27,98,linnea,
4,2,28,128,linnea,
4,2,29,71x96,linnea,
4,2,30,30x67,linnea,
4,2,31,60,linnea,
4,2,32,106x96,linnea,
4,2,33,111,linnea,
4,2,34,62x67,linnea,
4,2,35,72,linnea,
4,2,36,45x67,linnea,
4,2,37,121x67,linnea,
4,2,38,50x46,linnea,
4,2,39,136x20,linnea,
4,2,40,91x91,linnea,
4,2,41,60x135,linnea,
4,2,42,3x3,linnea,
4,2,43,126x126,linnea,
4,2,44,8x93,linnea,
4,2,45,68x68,linnea,
4,2,46,88x88,linnea,
4,2,47,38x38,linnea,
4,2,48,40,linnea,
4,2,49,73x135,linnea,
4,2,50,43,linnea,
4,2,51,122x67,linnea,
4,2,52,77x77,linnea,
4,2,53,60x60,linnea,
4,2,54,124x124,linnea,
4,2,55,61x135,linnea,
4,2,56,131,linnea,
4,2,57,111x93,linnea,
4,2,58,74x135,linnea,
4,2,59,77,linnea,
4,2,60,55,linnea,
4,2,61,47,linnea,
4,2,62,112,linnea,
4,2,63,22x22,linnea,
4,2,64,85x93,linnea,
4,2,65,11x11,linnea,
4,2,66,24x24,linnea,
4,2,67,37x37,linnea,
4,2,68,20x20,linnea,
4,2,69,59,linnea,
4,2,70,33x20,linnea,
4,2,71,90x135,linnea,
4,2,72,1x67,linnea,
4,2,73,82x82,linnea,
4,2,74,110,linnea,
4,2,75,74x135,linnea,
4,2,76,122,linnea,
4,2,77,55,linnea,
4,2,78,11x11,linnea,
4,2,79,70,linnea,
4,2,80,1,linnea,
4,2,81,81,linnea,
4,2,82,16x16,linnea,
4,2,83,125x125,linnea,
4,2,84,blank,linnea,
4,2,85,115x20,linnea,
4,2,86,1,linnea,
4,2,87,94,linnea,
4,2,88,72,linnea,
4,2,89,9,linnea,
4,2,90,113x93,linnea,
4,2,91,41x41,linnea,
4,2,92,57,linnea,
4,2,93,26x26,linnea,
4,2,94,89x135,linnea,
4,2,95,20,linnea,
4,2,96,127x93,linnea,
4,2,97,85x85,linnea,
4,2,98,28x67,linnea,
4,2,99,34,linnea,
4,2,100,134,linnea,
4,2,101,23x20,linnea,
4,2,102,122,linnea,
4,2,103,12x20,linnea,
4,2,104,18,linnea,
4,2,105,109,linnea,
4,2,106,60,linnea,
4,2,107,113,linnea,
4,2,108,69x69,linnea,
4,2,109,8x93,linnea,
4,2,110,80x80,linnea,
4,2,111,102x102,linnea,
4,2,112,30,linnea,
4,2,113,115x115,linnea,
4,2,114,62,linnea,
4,2,115,107x107,linnea,
4,2,116,16,linnea,
4,2,117,68x20,linnea,
4,2,118,99,linnea,
4,2,119,3x3,linnea,
4,2,120,53x96,linnea,
4,2,121,116,linnea,
4,2,122,80,linnea,
4,2,123,123,linnea,
4,2,124,102x67,linnea,
4,2,125,2x2,linnea,
4,2,126,75,linnea,
4,2,127,92x20,linnea,
4,2,128,27x20,linnea,
4,2,129,32,linnea,
4,2,130,33x33,linnea,
4,2,131,25x96,linnea,
4,2,132,103x103,linnea,
4,2,133,100x46,linnea,
4,2,134,113,linnea,
4,2,135,116x116,linnea,
4,2,136,27x27,linnea,
4,2,137,9x9,linnea,
4,2,138,54x96,linnea,
4,2,139,89x89,linnea,
4,2,140,9x9,linnea,
4,2,141,92x20,linnea,
4,2,142,56,linnea,
4,2,143,90x90,linnea,
4,2,144,59x59,linnea,
4,2,145,67x67,linnea,
4,2,146,60x135,linnea,
4,2,147,99,linnea,
4,2,148,6x6,linnea,
4,2,149,36x20,linnea,
4,2,150,58x58,linnea,
4,2,151,9x9,linnea,
4,2,152,56x67,linnea,
4,2,153,122,linnea,
4,2,154,80,linnea,
4,2,155,54x54,linnea,
4,2,156,16x16,linnea,
4,2,157,78x78,linnea,
4,2,158,27x20,linnea,
4,2,159,109,linnea,
4,2,160,107x107,linnea,
4,2,161,24x135,linnea,
4,2,162,26,linnea,
4,2,163,23x23,linnea,
4,2,164,33,linnea,
4,2,165,118x93,linnea,
4,2,166,38,linnea,
4,2,167,101x101,linnea,
4,2,168,94x94,linnea,
4,2,169,79,linnea,
4,2,170,11x67,linnea,
4,2,171,97x97,linnea,
4,2,172,19x67,linnea,
4,2,173,35x35,linnea,
4,2,174,89x89,linnea,
4,2,175,22,linnea,
4,2,176,67x93,linnea,
4,2,177,45,linnea,
4,2,178,130x46,linnea,
4,2,179,85x85,linnea,
4,2,180,56x67,linnea,
4,2,181,75x20,linnea,
4,2,182,49x46,linnea,
4,2,183,89x135,linnea,
4,2,184,29,linnea,
4,2,185,127x127,linnea,
4,2,186,136x20,linnea,
4,2,187,70x70,linnea,
4,2,188,130x130,linnea,
4,2,189,blank,linnea,
4,2,190,96x96,linnea,
4,2,191,88x93,linnea,
4,2,192,56x56,linnea,
4,2,193,72x72,linnea,
4,2,194,53x53,linnea,
4,2,195,19x19,linnea,
4,2,196,100x46,linnea,
4,2,197,8,linnea,
4,2,198,82x82,linnea,
4,2,199,2x93,linnea,
4,2,200,32x96,linnea,
5,2,1,110,linnea,
5,2,2,115x115,linnea,
5,2,3,130x130,linnea,
5,2,4,1x1,linnea,
5,2,5,47,linnea,
5,2,6,12x12,linnea,
5,2,7,1x1,linnea,
5,2,8,40x135,linnea,
5,2,9,49,linnea,
5,2,10,109x67,linnea,
5,2,11,110x110,linnea,
5,2,12,45x67,linnea,
5,2,13,5,linnea,
5,2,14,43x43,linnea,
5,2,15,93x67,linnea,
5,2,16,25,linnea,
5,2,17,128x128,linnea,
5,2,18,70,linnea,
5,2,19,24x24,linnea,
5,2,20,56x56,linnea,
5,2,21,96x46,linnea,
5,2,22,63x63,linnea,
5,2,23,49,linnea,
5,2,24,11x11,linnea,
5,2,25,35x35,linnea,
5,2,26,113x113,linnea,
5,2,27,36x20,linnea,
5,2,28,63,linnea,
5,2,29,123,linnea,
5,2,30,37,linnea,
5,2,31,2,linnea,
5,2,32,108,linnea,
5,2,33,26x46,linnea,
5,2,34,64x46,linnea,
5,2,35,41,linnea,
5,2,36,10x96,linnea,
5,2,37,80,linnea,
5,2,38,78x78,linnea,
5,2,39,38x38,linnea,
5,2,40,47,linnea,
5,2,41,103,linnea,
5,2,42,96,linnea,
5,2,43,62x62,linnea,
5,2,44,34,linnea,
5,2,45,136x20,linnea,
5,2,46,86x86,linnea,
5,2,47,92,linnea,
5,2,48,100x100,linnea,
5,2,49,83x46,linnea,
5,2,50,63x63,linnea,
5,2,51,72x72,linnea,
5,2,52,43,linnea,
5,2,53,116x135,linnea,
5,2,54,96,linnea,
5,2,55,59x20,linnea,
5,2,56,10,linnea,
5,2,57,47x46,linnea,
5,2,58,70x70,linnea,
5,2,59,20x20,linnea,
5,2,60,61,linnea,
5,2,61,blank,linnea,
5,2,62,33x33,linnea,
5,2,63,19,linnea,
5,2,64,36,linnea,
5,2,65,45x67,linnea,
5,2,66,59x59,linnea,
5,2,67,110x110,linnea,
5,2,68,112,linnea,
5,2,69,104,linnea,
5,2,70,114x114,linnea,
5,2,71,8x8,linnea,
5,2,72,113x93,linnea,
5,2,73,9,linnea,
5,2,74,30,linnea,
5,2,75,75x20,linnea,
5,2,76,106,linnea,
5,2,77,68,linnea,
5,2,78,98x20,linnea,
5,2,79,99,linnea,
5,2,80,98x98,linnea,
5,2,81,24,linnea,
5,2,82,116,linnea,
5,2,83,79x79,linnea,
5,2,84,98x98,linnea,
5,2,85,70,linnea,
5,2,86,69x69,linnea,
5,2,87,46x96,linnea,
5,2,88,108,linnea,
5,2,89,23x23,linnea,
5,2,90,14x14,linnea,
5,2,91,4x4,linnea,
5,2,92,55x67,linnea,
5,2,93,127x93,linnea,
5,2,94,54,linnea,
5,2,95,26,linnea,
5,2,96,130x46,linnea,
5,2,97,20x20,linnea,
5,2,98,70x70,linnea,
5,2,99,62x62,linnea,
5,2,100,107,linnea,
5,2,101,134,linnea,
5,2,102,41,linnea,
5,2,103,68x20,linnea,
5,2,104,73x73,linnea,
5,2,105,25x25,linnea,
5,2,106,blank,linnea,
5,2,107,117x117,linnea,
5,2,108,15x67,linnea,
5,2,109,69x67,linnea,
5,2,110,97,linnea,
5,2,111,40x40,linnea,
5,2,112,68x68,linnea,
5,2,113,18x67,linnea,
5,2,114,6,linnea,
5,2,115,71x71,linnea,
5,2,116,41x96,linnea,
5,2,117,130x46,linnea,
5,2,118,109x67,linnea,
5,2,119,89x89,linnea,
5,2,120,72,linnea,
5,2,121,51x51,linnea,
5,2,122,29,linnea,
5,2,123,77x96,linnea,
5,2,124,135x46,linnea,
5,2,125,129x93,linnea,
5,2,126,93x93,linnea,
5,2,127,14,linnea,
5,2,128,59,linnea,
5,2,129,77x96,linnea,
5,2,130,65,linnea,
5,2,131,94,linnea,
5,2,132,133x67,linnea,
5,2,133,blank,linnea,
5,2,134,74x74,linnea,
5,2,135,30x67,linnea,
5,2,136,92,linnea,
5,2,137,24x135,linnea,
5,2,138,105,linnea,
5,2,139,130,linnea,
5,2,140,68x20,linnea,
5,2,141,49x46,linnea,
5,2,142,116x135,linnea,
5,2,143,130,linnea,
5,2,144,121,linnea,
5,2,145,121,linnea,
5,2,146,20,linnea,
5,2,147,82x93,linnea,
5,2,148,27x27,linnea,
5,2,149,45x67,linnea,
5,2,150,90x135,linnea,
5,2,151,65x93,linnea,
5,2,152,45,linnea,
5,2,153,1x67,linnea,
5,2,154,131x135,linnea,
5,2,155,18,linnea,
5,2,156,46x46,linnea,
5,2,157,24x24,linnea,
5,2,158,53,linnea,
5,2,159,136,linnea,
5,2,160,63,linnea,
5,2,161,120x120,linnea,
5,2,162,75,linnea,
5,2,163,60,linnea,
5,2,164,25x25,linnea,
5,2,165,126x126,linnea,
5,2,166,blank,linnea,
5,2,167,18,linnea,
5,2,168,44,linnea,
5,2,169,77,linnea,
5,2,170,6x96,linnea,
5,2,171,92x20,linnea,
5,2,172,54x96,linnea,
5,2,173,88x93,linnea,
5,2,174,33,linnea,
5,2,175,17,linnea,
5,2,176,19x67,linnea,
5,2,177,blank,linnea,
5,2,178,118x93,linnea,extra liquid accidentally added
5,2,179,37x37,linnea,
5,2,180,87x87,linnea,
5,2,181,43x20,linnea,
5,2,182,102x67,linnea,
5,2,183,76,linnea,
5,2,184,114x114,linnea,
5,2,185,25x25,linnea,
5,2,186,121x67,linnea,
5,2,187,64x46,linnea,
5,2,188,58,linnea,extra liquid accidentally added
5,2,189,44x67,linnea,
