Day,Machine,Plate,Bioscreen_plate,Well,Line,Rack,Column,Row,Pipettor,Aberrant,Volume,Shaking
17,2,1,1,83,M77,3,G,1,Kismet,FALSE,150,Medium
17,2,1,1,84,K33,3,G,2,Kismet,FALSE,150,Medium
17,2,1,1,85,K34,3,G,3,Kismet,FALSE,150,Medium
17,2,1,1,86,M81,3,G,4,Kismet,FALSE,150,Medium
17,2,1,1,87,M30,3,G,5,Kismet,FALSE,150,Medium
17,2,1,1,88,K115,3,G,6,Kismet,FALSE,150,Medium
17,2,1,1,89,K128,3,H,1,Kismet,FALSE,150,Medium
17,2,1,1,90,K42,3,H,2,Kismet,FALSE,150,Medium
17,2,1,1,91,M154,3,H,3,Kismet,FALSE,150,Medium
17,2,1,1,92,K92,3,H,4,Kismet,FALSE,150,Medium
17,2,1,1,93,K20,3,H,5,Kismet,FALSE,150,Medium
17,2,1,1,94,Ma+2.2,3,H,6,Kismet,FALSE,150,Medium
17,2,1,1,95,K19,3,I,1,Kismet,FALSE,150,Medium
17,2,1,1,96,M13,3,I,2,Kismet,FALSE,150,Medium
17,2,1,1,97,K90,3,I,3,Kismet,FALSE,150,Medium
17,2,1,1,98,K121,3,I,4,Kismet,FALSE,150,Medium
17,2,1,1,99,K131,3,I,5,Kismet,FALSE,150,Medium
17,2,1,1,100,M129,3,I,6,Kismet,FALSE,150,Medium
17,2,2,2,1,M141,3,J,1,Kismet,FALSE,150,Medium
17,2,2,2,2,M181,3,J,2,Kismet,FALSE,150,Medium
17,2,2,2,3,K63,3,J,3,Kismet,FALSE,150,Medium
17,2,2,2,4,Ma+1.3,3,J,4,Kismet,FALSE,150,Medium
17,2,2,2,5,K59,3,J,5,Kismet,FALSE,150,Medium
17,2,2,2,6,M6,3,J,6,Kismet,FALSE,150,Medium
17,2,2,2,7,blank,n,n,n,Kismet,FALSE,150,Medium
17,2,2,2,8,M38,1,A,1,Kismet,FALSE,150,Medium
17,2,2,2,9,M50,1,A,2,Kismet,FALSE,150,Medium
17,2,2,2,10,M26,1,A,3,Kismet,FALSE,150,Medium
17,2,2,2,11,Ma+2.1,1,A,4,Kismet,FALSE,150,Medium
17,2,2,2,12,K40,1,A,5,Kismet,FALSE,150,Medium
17,2,2,2,13,M21,1,A,6,Kismet,FALSE,150,Medium
17,2,2,2,14,K14,1,A,7,Kismet,FALSE,150,Medium
17,2,2,2,15,M17,1,A,8,Kismet,FALSE,150,Medium
17,2,2,2,16,K101,1,A,9,Kismet,FALSE,150,Medium
17,2,2,2,17,K127,1,A,10,Kismet,FALSE,150,Medium
17,2,2,2,18,K5,1,B,1,Kismet,FALSE,150,Medium
17,2,2,2,19,K98,1,B,2,Kismet,FALSE,150,Medium
17,2,2,2,20,K57,1,B,3,Kismet,FALSE,150,Medium
17,2,2,2,21,K111,1,B,4,Kismet,FALSE,150,Medium
17,2,2,2,22,K97,1,B,5,Kismet,FALSE,150,Medium
17,2,2,2,23,K16,1,B,6,Kismet,FALSE,150,Medium
17,2,2,2,24,K66,1,B,7,Kismet,FALSE,150,Medium
17,2,2,2,25,K60,1,B,8,Kismet,FALSE,150,Medium
17,2,2,2,26,K104,1,B,9,Kismet,FALSE,150,Medium
17,2,2,2,27,K76,1,B,10,Kismet,FALSE,150,Medium
17,2,2,2,28,Malpha-3.1,1,C,1,Kismet,FALSE,150,Medium
17,2,2,2,29,K116,1,C,2,Kismet,FALSE,150,Medium
17,2,2,2,30,K74,1,C,3,Kismet,FALSE,150,Medium
17,2,2,2,31,Ma-1.2,1,C,4,Kismet,FALSE,150,Medium
17,2,2,2,32,M73,1,C,5,Kismet,FALSE,150,Medium
17,2,2,2,33,M118,1,C,6,Kismet,FALSE,150,Medium
17,2,2,2,34,Malpha-1.2,1,C,7,Kismet,FALSE,150,Medium
17,2,2,2,35,K95,1,C,8,Kismet,FALSE,150,Medium
17,2,2,2,36,M169,1,C,9,Kismet,FALSE,150,Medium
17,2,2,2,37,M211,1,C,10,Kismet,FALSE,150,Medium
17,2,2,2,38,K65,1,D,1,Kismet,FALSE,150,Medium
17,2,2,2,39,K81,1,D,2,Kismet,FALSE,150,Medium
17,2,2,2,40,M197,1,D,3,Kismet,FALSE,150,Medium
17,2,2,2,41,M193,1,D,4,Kismet,FALSE,150,Medium
17,2,2,2,42,M49,1,D,5,Kismet,FALSE,150,Medium
17,2,2,2,43,K31,1,D,6,Kismet,FALSE,150,Medium
17,2,2,2,44,K88,1,D,7,Kismet,FALSE,150,Medium
17,2,2,2,45,K55,1,D,8,Kismet,FALSE,150,Medium
17,2,2,2,46,K135,1,D,9,Kismet,FALSE,150,Medium
17,2,2,2,47,K82,1,D,10,Kismet,FALSE,150,Medium
17,2,2,2,48,M78,1,E,1,Kismet,FALSE,150,Medium
17,2,2,2,49,M109,1,E,2,Kismet,FALSE,150,Medium
17,2,2,2,50,Ma-2.1,1,E,3,Kismet,FALSE,150,Medium
17,2,2,2,51,K44,1,E,4,Kismet,FALSE,150,Medium
17,2,2,2,52,M174,1,E,5,Kismet,FALSE,150,Medium
17,2,2,2,53,K17,1,E,6,Kismet,FALSE,150,Medium
17,2,2,2,54,K18,1,E,7,Kismet,FALSE,150,Medium
17,2,2,2,55,K110,1,E,8,Kismet,FALSE,150,Medium
17,2,2,2,56,M157,1,E,9,Kismet,FALSE,150,Medium
17,2,2,2,57,K71,1,E,10,Kismet,FALSE,150,Medium
17,2,2,2,58,M85,1,F,1,Kismet,FALSE,150,Medium
17,2,2,2,59,M145,1,F,2,Kismet,FALSE,150,Medium
17,2,2,2,60,K75,1,F,3,Kismet,FALSE,150,Medium
17,2,2,2,61,K47,1,F,4,Kismet,FALSE,150,Medium
17,2,2,2,62,K24,1,F,5,Kismet,FALSE,150,Medium
17,2,2,2,63,K96,1,F,6,Kismet,FALSE,150,Medium
17,2,2,2,64,M214,1,F,7,Kismet,FALSE,150,Medium
17,2,2,2,65,M206,1,F,8,Kismet,FALSE,150,Medium
17,2,2,2,66,M133,1,F,9,Kismet,FALSE,150,Medium
17,2,2,2,67,M210,1,F,10,Kismet,FALSE,150,Medium
17,2,2,2,68,K89,1,G,1,Kismet,FALSE,150,Medium
17,2,2,2,69,M173,1,G,2,Kismet,FALSE,150,Medium
17,2,2,2,70,M220,1,G,3,Kismet,FALSE,150,Medium
17,2,2,2,71,M5,1,G,4,Kismet,FALSE,150,Medium
17,2,2,2,72,M89,1,G,5,Kismet,FALSE,150,Medium
17,2,2,2,73,M14,1,G,6,Kismet,FALSE,150,Medium
17,2,2,2,74,M93,1,G,7,Kismet,FALSE,150,Medium
17,2,2,2,75,M208,1,G,8,Kismet,FALSE,150,Medium
17,2,2,2,76,M150,1,G,9,Kismet,FALSE,150,Medium
17,2,2,2,77,M1,1,G,10,Kismet,FALSE,150,Medium
17,2,2,2,78,M202,1,H,1,Kismet,FALSE,150,Medium
17,2,2,2,79,K68,1,H,2,Kismet,FALSE,150,Medium
17,2,2,2,80,M65,1,H,3,Kismet,FALSE,150,Medium
17,2,2,2,81,K8,1,H,4,Kismet,FALSE,150,Medium
17,2,2,2,82,M177,1,H,5,Kismet,FALSE,150,Medium
17,2,2,2,83,K79,1,H,6,Kismet,FALSE,150,Medium
17,2,2,2,84,Ma-3.1,1,H,7,Kismet,FALSE,150,Medium
17,2,2,2,85,M117,1,H,8,Kismet,FALSE,150,Medium
17,2,2,2,86,Ma-1.3,1,H,9,Kismet,FALSE,150,Medium
17,2,2,2,87,M62,1,H,10,Kismet,FALSE,150,Medium
17,2,2,2,88,K107,1,I,1,Kismet,FALSE,150,Medium
17,2,2,2,89,K54,1,I,2,Kismet,FALSE,150,Medium
17,2,2,2,90,M57,1,I,3,Kismet,FALSE,150,Medium
17,2,2,2,91,M186,1,I,4,Kismet,FALSE,150,Medium
17,2,2,2,92,K43,1,I,5,Kismet,FALSE,150,Medium
17,2,2,2,93,M121,1,I,6,Kismet,FALSE,150,Medium
17,2,2,2,94,Malpha+3.1,1,I,7,Kismet,FALSE,150,Medium
17,2,2,2,95,Malpha+2.2,1,I,8,Kismet,FALSE,150,Medium
17,2,2,2,96,K87,1,I,9,Kismet,FALSE,150,Medium
17,2,2,2,97,K22,1,I,10,Kismet,FALSE,150,Medium
17,2,2,2,98,M165,1,J,1,Kismet,FALSE,150,Medium
17,2,2,2,99,K61,1,J,2,Kismet,FALSE,150,Medium
17,2,2,2,100,K12,1,J,3,Kismet,FALSE,150,Medium
18,2,1,1,1,K136,1,J,4,Linnea,FALSE,150,Medium
18,2,1,1,2,K108,1,J,5,Linnea,FALSE,150,Medium
18,2,1,1,3,K50,1,J,6,Linnea,FALSE,150,Medium
18,2,1,1,4,M105,1,J,7,Linnea,FALSE,150,Medium
18,2,1,1,5,Malpha+2.3,1,J,8,Linnea,FALSE,150,Medium
18,2,1,1,6,Ma+1.1,1,J,9,Linnea,FALSE,150,Medium
18,2,1,1,7,M113,1,J,10,Linnea,FALSE,150,Medium
18,2,1,1,8,K80,2,A,1,Linnea,FALSE,150,Medium
18,2,1,1,9,M218,2,A,2,Linnea,FALSE,150,Medium
18,2,1,1,10,K120,2,A,3,Linnea,FALSE,150,Medium
18,2,1,1,11,K11,2,A,4,Linnea,FALSE,150,Medium
18,2,1,1,12,M216,2,A,5,Linnea,FALSE,150,Medium
18,2,1,1,13,M209,2,A,6,Linnea,FALSE,150,Medium
18,2,1,1,14,K7,2,A,7,Linnea,FALSE,150,Medium
18,2,1,1,15,M94,2,A,8,Linnea,FALSE,150,Medium
18,2,1,1,16,M97,2,A,9,Linnea,FALSE,150,Medium
18,2,1,1,17,M102,2,A,10,Linnea,FALSE,150,Medium
18,2,1,1,18,M45,2,B,1,Linnea,FALSE,150,Medium
18,2,1,1,19,K46,2,B,2,Linnea,FALSE,150,Medium
18,2,1,1,20,M213,2,B,3,Linnea,FALSE,150,Medium
18,2,1,1,21,K103,2,B,4,Linnea,FALSE,150,Medium
18,2,1,1,22,K117,2,B,5,Linnea,FALSE,150,Medium
18,2,1,1,23,K25,2,B,6,Linnea,FALSE,150,Medium
18,2,1,1,24,K85,2,B,7,Linnea,FALSE,150,Medium
18,2,1,1,25,M106,2,B,8,Linnea,FALSE,150,Medium
18,2,1,1,26,K10,2,B,9,Linnea,FALSE,150,Medium
18,2,1,1,27,Malpha+1.1,2,B,10,Linnea,FALSE,150,Medium
18,2,1,1,28,Ma-2.2,2,C,1,Linnea,FALSE,150,Medium
18,2,1,1,29,K41,2,C,2,Linnea,FALSE,150,Medium
18,2,1,1,30,K48,2,C,3,Linnea,FALSE,150,Medium
18,2,1,1,31,K36,2,C,4,Linnea,FALSE,150,Medium
18,2,1,1,32,K78,2,C,5,Linnea,FALSE,150,Medium
18,2,1,1,33,K99,2,C,6,Linnea,FALSE,150,Medium
18,2,1,1,34,M158,2,C,7,Linnea,FALSE,150,Medium
18,2,1,1,35,M215,2,C,8,Linnea,FALSE,150,Medium
18,2,1,1,36,K1,2,C,9,Linnea,FALSE,150,Medium
18,2,1,1,37,Malpha+2.1,2,C,10,Linnea,FALSE,150,Medium
18,2,1,1,38,K93,2,D,1,Linnea,FALSE,150,Medium
18,2,1,1,39,M130,2,D,2,Linnea,FALSE,150,Medium
18,2,1,1,40,K125,2,D,3,Linnea,FALSE,150,Medium
18,2,1,1,41,Ma+1.2,2,D,4,Linnea,FALSE,150,Medium
18,2,1,1,42,K122,2,D,5,Linnea,FALSE,150,Medium
18,2,1,1,43,M219,2,D,6,Linnea,FALSE,150,Medium
18,2,1,1,44,K124,2,D,7,Linnea,FALSE,150,Medium
18,2,1,1,45,K70,2,D,8,Linnea,FALSE,150,Medium
18,2,1,1,46,M86,2,D,9,Linnea,FALSE,150,Medium
18,2,1,1,47,M137,2,D,10,Linnea,FALSE,150,Medium
18,2,1,1,48,K35,2,E,1,Linnea,FALSE,150,Medium
18,2,1,1,49,K53,2,E,2,Linnea,FALSE,150,Medium
18,2,1,1,50,Ma+3.2,2,E,3,Linnea,FALSE,150,Medium
18,2,1,1,51,Malpha+1.3,2,E,4,Linnea,FALSE,150,Medium
18,2,1,1,52,Ma-3.2,2,E,5,Linnea,FALSE,150,Medium
18,2,1,1,53,M153,2,E,6,Linnea,FALSE,150,Medium
18,2,1,1,54,M194,2,E,7,Linnea,FALSE,150,Medium
18,2,1,1,55,M33,2,E,8,Linnea,FALSE,150,Medium
18,2,1,1,56,M2,2,E,9,Linnea,FALSE,150,Medium
18,2,1,1,57,K27,2,E,10,Linnea,FALSE,150,Medium
18,2,1,1,58,K100,2,F,1,Linnea,FALSE,150,Medium
18,2,1,1,59,K15,2,F,2,Linnea,FALSE,150,Medium
18,2,1,1,60,K56,2,F,3,Linnea,FALSE,150,Medium
18,2,1,1,61,K6,2,F,4,Linnea,FALSE,150,Medium
18,2,1,1,62,K83,2,F,5,Linnea,FALSE,150,Medium
18,2,1,1,63,K26,2,F,6,Linnea,FALSE,150,Medium
18,2,1,1,64,M114,2,F,7,Linnea,FALSE,150,Medium
18,2,1,1,65,K30,2,F,8,Linnea,FALSE,150,Medium
18,2,1,1,66,M207,2,F,9,Linnea,FALSE,150,Medium
18,2,1,1,67,Ma+2.3,2,F,10,Linnea,FALSE,150,Medium
18,2,1,1,68,M204,2,G,1,Linnea,FALSE,150,Medium
18,2,1,1,69,M166,2,G,2,Linnea,FALSE,150,Medium
18,2,1,1,70,K23,2,G,3,Linnea,FALSE,150,Medium
18,2,1,1,71,M22,2,G,4,Linnea,FALSE,150,Medium
18,2,1,1,72,M190,2,G,5,Linnea,FALSE,150,Medium
18,2,1,1,73,M53,2,G,6,Linnea,FALSE,150,Medium
18,2,1,1,74,K69,2,G,7,Linnea,FALSE,150,Medium
18,2,1,1,75,Malpha-2.2,2,G,8,Linnea,FALSE,150,Medium
18,2,1,1,76,M134,2,G,9,Linnea,FALSE,150,Medium
18,2,1,1,77,K45,2,G,10,Linnea,FALSE,150,Medium
18,2,1,1,78,K62,2,H,1,Linnea,FALSE,150,Medium
18,2,1,1,79,K67,2,H,2,Linnea,FALSE,150,Medium
18,2,1,1,80,K113,2,H,3,Linnea,FALSE,150,Medium
18,2,1,1,81,M149,2,H,4,Linnea,FALSE,150,Medium
18,2,1,1,82,Malpha-3.3,2,H,5,Linnea,FALSE,150,Medium
18,2,1,1,83,M10,2,H,6,Linnea,FALSE,150,Medium
18,2,1,1,84,M161,2,H,7,Linnea,FALSE,150,Medium
18,2,1,1,85,K114,2,H,8,Linnea,FALSE,150,Medium
18,2,1,1,86,K106,2,H,9,Linnea,FALSE,150,Medium
18,2,1,1,87,K126,2,H,10,Linnea,FALSE,150,Medium
18,2,1,1,88,K77,2,I,1,Linnea,FALSE,150,Medium
18,2,1,1,89,K51,2,I,2,Linnea,FALSE,150,Medium
18,2,1,1,90,K133,2,I,3,Linnea,FALSE,150,Medium
18,2,1,1,91,M126,2,I,4,Linnea,FALSE,150,Medium
18,2,1,1,92,M25,2,I,5,Linnea,FALSE,150,Medium
18,2,1,1,93,K3,2,I,6,Linnea,FALSE,150,Medium
18,2,1,1,94,K134,2,I,7,Linnea,FALSE,150,Medium
18,2,1,1,95,K2,2,I,8,Linnea,FALSE,150,Medium
18,2,1,1,96,K102,2,I,9,Linnea,FALSE,150,Medium
18,2,1,1,97,M178,2,I,10,Linnea,FALSE,150,Medium
18,2,1,1,98,K4,2,J,1,Linnea,FALSE,150,Medium
18,2,1,1,99,K49,2,J,2,Linnea,FALSE,150,Medium
18,2,1,1,100,Malpha-1.1,2,J,3,Linnea,FALSE,150,Medium
18,2,2,2,1,K119,2,J,4,Linnea,FALSE,150,Medium
18,2,2,2,2,K109,2,J,5,Linnea,FALSE,150,Medium
18,2,2,2,3,Malpha-2.1,2,J,6,Linnea,FALSE,150,Medium
18,2,2,2,4,K37,2,J,7,Linnea,FALSE,150,Medium
18,2,2,2,5,K118,2,J,8,Linnea,FALSE,150,Medium
18,2,2,2,6,K123,2,J,9,Linnea,FALSE,150,Medium
18,2,2,2,7,Malpha-3.2,2,J,10,Linnea,FALSE,150,Medium
18,2,2,2,8,K129,3,A,1,Linnea,FALSE,150,Medium
18,2,2,2,9,K73,3,A,2,Linnea,FALSE,150,Medium
18,2,2,2,10,Malpha-1.3,3,A,3,Linnea,FALSE,150,Medium
18,2,2,2,11,M185,3,A,4,Linnea,FALSE,150,Medium
18,2,2,2,12,M61,3,A,5,Linnea,FALSE,150,Medium
18,2,2,2,13,K39,3,A,6,Linnea,FALSE,150,Medium
18,2,2,2,14,K84,3,A,7,Linnea,FALSE,150,Medium
18,2,2,2,15,Ma+3.3,3,B,1,Linnea,FALSE,150,Medium
18,2,2,2,16,K91,3,B,2,Linnea,FALSE,150,Medium
18,2,2,2,17,M212,3,B,3,Linnea,FALSE,150,Medium
18,2,2,2,18,K86,3,B,4,Linnea,FALSE,150,Medium
18,2,2,2,19,M69,3,B,5,Linnea,FALSE,150,Medium
18,2,2,2,20,Malpha+3.2,3,B,6,Linnea,FALSE,150,Medium
18,2,2,2,21,M46,3,B,7,Linnea,FALSE,150,Medium
18,2,2,2,22,K29,3,C,1,Linnea,FALSE,150,Medium
18,2,2,2,23,M182,3,C,2,Linnea,FALSE,150,Medium
18,2,2,2,24,M37,3,C,3,Linnea,FALSE,150,Medium
18,2,2,2,25,K58,3,C,4,Linnea,FALSE,150,Medium
18,2,2,2,26,Ma-1.1,3,C,5,Linnea,FALSE,150,Medium
18,2,2,2,27,K72,3,C,6,Linnea,FALSE,150,Medium
18,2,2,2,28,M203,3,C,7,Linnea,FALSE,150,Medium
18,2,2,2,29,M125,3,D,1,Linnea,FALSE,150,Medium
18,2,2,2,30,K9,3,D,2,Linnea,FALSE,150,Medium
18,2,2,2,31,M142,3,D,3,Linnea,FALSE,150,Medium
18,2,2,2,32,M198,3,D,4,Linnea,FALSE,150,Medium
18,2,2,2,33,K130,3,D,5,Linnea,FALSE,150,Medium
18,2,2,2,34,Ma+3.1,3,D,6,Linnea,FALSE,150,Medium
18,2,2,2,35,Malpha+1.2,3,D,7,Linnea,FALSE,150,Medium
18,2,2,2,36,K105,3,E,1,Linnea,FALSE,150,Medium
18,2,2,2,37,M101,3,E,2,Linnea,FALSE,150,Medium
18,2,2,2,38,K28,3,E,3,Linnea,FALSE,150,Medium
18,2,2,2,39,M205,3,E,4,Linnea,FALSE,150,Medium
18,2,2,2,40,K94,3,E,5,Linnea,FALSE,150,Medium
18,2,2,2,41,Ma-2.3,3,E,6,Linnea,FALSE,150,Medium
18,2,2,2,42,K38,3,F,1,Linnea,FALSE,150,Medium
18,2,2,2,43,M70,3,F,2,Linnea,FALSE,150,Medium
18,2,2,2,44,K32,3,F,3,Linnea,FALSE,150,Medium
18,2,2,2,45,K64,3,F,4,Linnea,FALSE,150,Medium
18,2,2,2,46,K112,3,F,5,Linnea,FALSE,150,Medium
18,2,2,2,47,M41,3,F,6,Linnea,FALSE,150,Medium
18,2,2,2,48,M77,3,G,1,Linnea,FALSE,150,Medium
18,2,2,2,49,K33,3,G,2,Linnea,FALSE,150,Medium
18,2,2,2,50,K34,3,G,3,Linnea,FALSE,150,Medium
18,2,2,2,51,M81,3,G,4,Linnea,FALSE,150,Medium
18,2,2,2,52,M30,3,G,5,Linnea,FALSE,150,Medium
18,2,2,2,53,K115,3,G,6,Linnea,FALSE,150,Medium
18,2,2,2,54,K128,3,H,1,Linnea,FALSE,150,Medium
18,2,2,2,55,K42,3,H,2,Linnea,FALSE,150,Medium
18,2,2,2,56,M154,3,H,3,Linnea,FALSE,150,Medium
18,2,2,2,57,K92,3,H,4,Linnea,FALSE,150,Medium
18,2,2,2,58,K20,3,H,5,Linnea,FALSE,150,Medium
18,2,2,2,59,Ma+2.2,3,H,6,Linnea,FALSE,150,Medium
18,2,2,2,60,K19,3,I,1,Linnea,FALSE,150,Medium
18,2,2,2,61,M13,3,I,2,Linnea,FALSE,150,Medium
18,2,2,2,62,K90,3,I,3,Linnea,FALSE,150,Medium
18,2,2,2,63,K121,3,I,4,Linnea,FALSE,150,Medium
18,2,2,2,64,K131,3,I,5,Linnea,FALSE,150,Medium
18,2,2,2,65,M129,3,I,6,Linnea,FALSE,150,Medium
18,2,2,2,66,M141,3,J,1,Linnea,FALSE,150,Medium
18,2,2,2,67,M181,3,J,2,Linnea,FALSE,150,Medium
18,2,2,2,68,K63,3,J,3,Linnea,FALSE,150,Medium
18,2,2,2,69,Ma+1.3,3,J,4,Linnea,FALSE,150,Medium
18,2,2,2,70,K59,3,J,5,Linnea,FALSE,150,Medium
18,2,2,2,71,M6,3,J,6,Linnea,FALSE,150,Medium
18,2,2,2,72,blank,n,n,n,Linnea,FALSE,150,Medium
18,2,2,2,73,M38,1,A,1,Linnea,FALSE,150,Medium
18,2,2,2,74,M50,1,A,2,Linnea,FALSE,150,Medium
18,2,2,2,75,M26,1,A,3,Linnea,FALSE,150,Medium
18,2,2,2,76,Ma+2.1,1,A,4,Linnea,FALSE,150,Medium
18,2,2,2,77,K40,1,A,5,Linnea,FALSE,150,Medium
18,2,2,2,78,M21,1,A,6,Linnea,FALSE,150,Medium
18,2,2,2,79,K14,1,A,7,Linnea,FALSE,150,Medium
18,2,2,2,80,M17,1,A,8,Linnea,FALSE,150,Medium
18,2,2,2,81,K101,1,A,9,Linnea,FALSE,150,Medium
18,2,2,2,82,K127,1,A,10,Linnea,FALSE,150,Medium
18,2,2,2,83,K5,1,B,1,Linnea,FALSE,150,Medium
18,2,2,2,84,K98,1,B,2,Linnea,FALSE,150,Medium
18,2,2,2,85,K57,1,B,3,Linnea,FALSE,150,Medium
18,2,2,2,86,K111,1,B,4,Linnea,FALSE,150,Medium
18,2,2,2,87,K97,1,B,5,Linnea,FALSE,150,Medium
18,2,2,2,88,K16,1,B,6,Linnea,FALSE,150,Medium
18,2,2,2,89,K66,1,B,7,Linnea,FALSE,150,Medium
18,2,2,2,90,K60,1,B,8,Linnea,FALSE,150,Medium
18,2,2,2,91,K104,1,B,9,Linnea,FALSE,150,Medium
18,2,2,2,92,K76,1,B,10,Linnea,FALSE,150,Medium
18,2,2,2,93,Malpha-3.1,1,C,1,Linnea,FALSE,150,Medium
18,2,2,2,94,K116,1,C,2,Linnea,FALSE,150,Medium
18,2,2,2,95,K74,1,C,3,Linnea,FALSE,150,Medium
18,2,2,2,96,Ma-1.2,1,C,4,Linnea,FALSE,150,Medium
18,2,2,2,97,M73,1,C,5,Linnea,FALSE,150,Medium
18,2,2,2,98,M118,1,C,6,Linnea,FALSE,150,Medium
18,2,2,2,99,Malpha-1.2,1,C,7,Linnea,FALSE,150,Medium
18,2,2,2,100,K95,1,C,8,Linnea,FALSE,150,Medium
19,2,1,1,1,M169,1,C,9,Linnea,FALSE,150,Medium
19,2,1,1,2,M211,1,C,10,Linnea,FALSE,150,Medium
19,2,1,1,3,K65,1,D,1,Linnea,FALSE,150,Medium
19,2,1,1,4,K81,1,D,2,Linnea,FALSE,150,Medium
19,2,1,1,5,M197,1,D,3,Linnea,FALSE,150,Medium
19,2,1,1,6,M193,1,D,4,Linnea,FALSE,150,Medium
19,2,1,1,7,M49,1,D,5,Linnea,FALSE,150,Medium
19,2,1,1,8,K31,1,D,6,Linnea,FALSE,150,Medium
19,2,1,1,9,K88,1,D,7,Linnea,FALSE,150,Medium
19,2,1,1,10,K55,1,D,8,Linnea,FALSE,150,Medium
19,2,1,1,11,K135,1,D,9,Linnea,FALSE,150,Medium
19,2,1,1,12,K82,1,D,10,Linnea,FALSE,150,Medium
19,2,1,1,13,M78,1,E,1,Linnea,FALSE,150,Medium
19,2,1,1,14,M109,1,E,2,Linnea,FALSE,150,Medium
19,2,1,1,15,Ma-2.1,1,E,3,Linnea,FALSE,150,Medium
19,2,1,1,16,K44,1,E,4,Linnea,FALSE,150,Medium
19,2,1,1,17,M174,1,E,5,Linnea,FALSE,150,Medium
19,2,1,1,18,K17,1,E,6,Linnea,FALSE,150,Medium
19,2,1,1,19,K18,1,E,7,Linnea,FALSE,150,Medium
19,2,1,1,20,K110,1,E,8,Linnea,FALSE,150,Medium
19,2,1,1,21,M157,1,E,9,Linnea,FALSE,150,Medium
19,2,1,1,22,K71,1,E,10,Linnea,FALSE,150,Medium
19,2,1,1,23,M85,1,F,1,Linnea,FALSE,150,Medium
19,2,1,1,24,M145,1,F,2,Linnea,FALSE,150,Medium
19,2,1,1,25,K75,1,F,3,Linnea,FALSE,150,Medium
19,2,1,1,26,K47,1,F,4,Linnea,FALSE,150,Medium
19,2,1,1,27,K24,1,F,5,Linnea,FALSE,150,Medium
19,2,1,1,28,K96,1,F,6,Linnea,FALSE,150,Medium
19,2,1,1,29,M214,1,F,7,Linnea,FALSE,150,Medium
19,2,1,1,30,M206,1,F,8,Linnea,FALSE,150,Medium
19,2,1,1,31,M133,1,F,9,Linnea,FALSE,150,Medium
19,2,1,1,32,M210,1,F,10,Linnea,FALSE,150,Medium
19,2,1,1,33,K89,1,G,1,Linnea,FALSE,150,Medium
19,2,1,1,34,M173,1,G,2,Linnea,FALSE,150,Medium
19,2,1,1,35,M220,1,G,3,Linnea,FALSE,150,Medium
19,2,1,1,36,M5,1,G,4,Linnea,FALSE,150,Medium
19,2,1,1,37,M89,1,G,5,Linnea,FALSE,150,Medium
19,2,1,1,38,M14,1,G,6,Linnea,FALSE,150,Medium
19,2,1,1,39,M93,1,G,7,Linnea,FALSE,150,Medium
19,2,1,1,40,M208,1,G,8,Linnea,FALSE,150,Medium
19,2,1,1,41,M150,1,G,9,Linnea,FALSE,150,Medium
19,2,1,1,42,M1,1,G,10,Linnea,FALSE,150,Medium
19,2,1,1,43,M202,1,H,1,Linnea,FALSE,150,Medium
19,2,1,1,44,K68,1,H,2,Linnea,FALSE,150,Medium
19,2,1,1,45,M65,1,H,3,Linnea,FALSE,150,Medium
19,2,1,1,46,K8,1,H,4,Linnea,FALSE,150,Medium
19,2,1,1,47,M177,1,H,5,Linnea,FALSE,150,Medium
19,2,1,1,48,K79,1,H,6,Linnea,FALSE,150,Medium
19,2,1,1,49,Ma-3.1,1,H,7,Linnea,FALSE,150,Medium
19,2,1,1,50,M117,1,H,8,Linnea,FALSE,150,Medium
19,2,1,1,51,Ma-1.3,1,H,9,Linnea,FALSE,150,Medium
19,2,1,1,52,M62,1,H,10,Linnea,FALSE,150,Medium
19,2,1,1,53,K107,1,I,1,Linnea,FALSE,150,Medium
19,2,1,1,54,K54,1,I,2,Linnea,FALSE,150,Medium
19,2,1,1,55,M57,1,I,3,Linnea,FALSE,150,Medium
19,2,1,1,56,M186,1,I,4,Linnea,FALSE,150,Medium
19,2,1,1,57,K43,1,I,5,Linnea,FALSE,150,Medium
19,2,1,1,58,M121,1,I,6,Linnea,FALSE,150,Medium
19,2,1,1,59,Malpha+3.1,1,I,7,Linnea,FALSE,150,Medium
19,2,1,1,60,Malpha+2.2,1,I,8,Linnea,FALSE,150,Medium
19,2,1,1,61,K87,1,I,9,Linnea,FALSE,150,Medium
19,2,1,1,62,K22,1,I,10,Linnea,FALSE,150,Medium
19,2,1,1,63,M165,1,J,1,Linnea,FALSE,150,Medium
19,2,1,1,64,K61,1,J,2,Linnea,FALSE,150,Medium
19,2,1,1,65,K12,1,J,3,Linnea,FALSE,150,Medium
19,2,1,1,66,K136,1,J,4,Linnea,FALSE,150,Medium
19,2,1,1,67,K108,1,J,5,Linnea,FALSE,150,Medium
19,2,1,1,68,K50,1,J,6,Linnea,FALSE,150,Medium
19,2,1,1,69,M105,1,J,7,Linnea,FALSE,150,Medium
19,2,1,1,70,Malpha+2.3,1,J,8,Linnea,FALSE,150,Medium
19,2,1,1,71,Ma+1.1,1,J,9,Linnea,FALSE,150,Medium
19,2,1,1,72,M113,1,J,10,Linnea,FALSE,150,Medium
19,2,1,1,73,K80,2,A,1,Linnea,FALSE,150,Medium
