"Line.ID","dataset","machine","day","plate","initOD","finalOD","maxSlope","OD_maxSlope","time_maxSlope","finalTime","mateA","mateB","genotype","ploidy","RDH","petite","MA","KO","plasmidTransformed"
"68","Sep2019",1,11,2,0.224333333333333,1.24466666666667,0.266579910318532,0.64,9.5,22.75,"68",NA,"haploid","haploid","wt",FALSE,FALSE,TRUE,FALSE
"133x133","Sep2019",2,11,1,0.230333333333333,1.03066666666667,0.199908396159021,0.519,16.5,23.5,"133",133,"homozygote","diploid","wt",TRUE,FALSE,TRUE,TRUE
"113x113","Sep2019",1,11,1,0.219333333333333,1.16833333333333,0.20535383312148,0.631,13.25,23.25,"113",113,"homozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"86x134","Sep2019",2,11,2,0.2365,1.186,0.287643724744546,0.633,11.5,23.5,"86",134,"heterozygote","diploid","del",FALSE,TRUE,TRUE,TRUE
"42x136","Sep2019",2,11,2,0.234666666666667,1.16833333333333,0.239861823786436,0.635,12.5,23.5,"42",136,"heterozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"5x5","Sep2019",2,11,1,0.233166666666667,1.1265,0.261023921049874,0.569,14,23.5,"5",5,"homozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"18x18","Sep2019",1,11,2,0.2125,1.17533333333333,0.214843640436446,0.677,13.75,23,"18",18,"homozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"55","Sep2019",2,11,1,0.238166666666667,1.1555,0.267251978502969,0.665,10,23.5,"55",NA,"haploid","haploid","wt",FALSE,TRUE,TRUE,FALSE
"54","Sep2019",2,11,1,0.240333333333333,1.12383333333333,0.283169780204706,0.639,10,23.5,"54",NA,"haploid","haploid","del",FALSE,TRUE,TRUE,FALSE
"120x95","Sep2019",2,11,2,0.233333333333333,1.13866666666667,0.236710717443911,0.586,13.5,23.5,"120",95,"heterozygote","diploid","del",TRUE,FALSE,TRUE,TRUE
"114x92","Sep2019",1,11,2,0.2165,1.16866666666667,0.200315687048924,0.711,13.5,22.75,"114",92,"heterozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"39x92","Sep2019",1,11,2,0.213,1.13966666666667,0.24811325869678,0.715,14.5,22.75,"39",92,"heterozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"3","Sep2019",1,11,1,0.235,1.20966666666667,0.267825659006071,0.548,9,23.25,"3",NA,"haploid","haploid","del",FALSE,TRUE,TRUE,FALSE
"101","Sep2019",1,11,2,0.2165,1.19466666666667,0.274653438514516,0.62,10.75,19,"101",NA,"haploid","haploid","wt",FALSE,TRUE,TRUE,FALSE
"44x136","Sep2019",1,11,1,0.212166666666667,1.15966666666667,0.22426583953794,0.633,13.25,23.25,"44",136,"heterozygote","diploid","wt",TRUE,FALSE,TRUE,TRUE
"11x92","Sep2019",1,11,2,0.2155,1.16466666666667,0.250016008962461,0.644,13.75,23,"11",92,"heterozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"74x74","Sep2019",2,11,2,0.225666666666667,1.14433333333333,0.214368950962607,0.585,14,23.5,"74",74,"homozygote","diploid","del",TRUE,TRUE,TRUE,TRUE
"94x48","Sep2019",1,11,2,0.211333333333333,1.15233333333333,0.265732638921046,0.597,10.5,23,"94",48,"heterozygote","diploid","del",FALSE,FALSE,TRUE,TRUE
"109x109","Sep2019",1,11,1,0.218166666666667,1.12783333333333,0.204601198544596,0.55,14.75,23.25,"109",109,"homozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"48","Sep2019",2,11,2,0.2435,1.37716666666667,0.292733612219931,0.696,10,22,"48",NA,"haploid","haploid","del",FALSE,FALSE,TRUE,FALSE
"103x103","Sep2019",2,11,1,0.229166666666667,1.138,0.294623634716773,0.586,10,23.5,"103",103,"homozygote","diploid","del",FALSE,TRUE,TRUE,TRUE
"105x105","Sep2019",1,11,1,0.229333333333333,1.17366666666667,0.215167116840442,0.692,13.75,23.25,"105",105,"homozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"71x71","Sep2019",2,11,1,0.227166666666667,1.096,0.25449462032201,0.595,15.5,23.5,"71",71,"homozygote","diploid","del",TRUE,FALSE,TRUE,TRUE
"115x92","Sep2019",2,11,2,0.236333333333333,1.199,0.236347168391937,0.545,12.5,23.5,"115",92,"heterozygote","diploid","wt",TRUE,FALSE,TRUE,TRUE
"38x38","Sep2019",1,11,1,0.221333333333333,1.15266666666667,0.228883758535137,0.527,12,23,"38",38,"homozygote","diploid","del",TRUE,TRUE,TRUE,TRUE
"64x64","Sep2019",1,11,1,0.215333333333333,1.15,0.19996852675952,0.584,13.75,23.25,"64",64,"homozygote","diploid","del",FALSE,TRUE,TRUE,TRUE
"51x67","Sep2019",1,11,1,0.228833333333333,1.167,0.207657556577923,0.654,13.75,23.25,"51",67,"heterozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"97x97","Sep2019",1,11,1,0.220333333333333,1.17366666666667,0.229490836139989,0.513,12.75,23.25,"97",97,"homozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"7x7","Sep2019",2,11,2,0.2375,1.221,0.293360354508554,0.575,10,23.5,"7",7,"homozygote","diploid","del",FALSE,TRUE,TRUE,TRUE
"70x48","Sep2019",1,11,1,0.2145,1.15033333333333,0.214981450463725,0.609,13.25,23.25,"70",48,"heterozygote","diploid","del",TRUE,FALSE,TRUE,TRUE
"97x67","Sep2019",1,11,2,0.209333333333333,1.15433333333333,0.216786764151156,0.592,14.25,22.75,"97",67,"heterozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"51","Sep2019",2,11,1,0.233666666666667,1.18133333333333,0.264061084731537,0.573,10,23.5,"51",NA,"haploid","haploid","wt",FALSE,TRUE,TRUE,FALSE
"1x1","Sep2019",2,11,1,0.234,1.17033333333333,0.276131343646124,0.56,14,23.5,"1",1,"homozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"111x111","Sep2019",1,11,2,0.211333333333333,1.16466666666667,0.23565182284413,0.702,14.5,22.75,"111",111,"homozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"71","Sep2019",2,11,2,0.2425,1.24783333333333,0.300721572449314,0.519,9,23.5,"71",NA,"haploid","haploid","del",FALSE,FALSE,TRUE,FALSE
"49","Sep2019",2,11,1,0.243833333333333,1.24466666666667,0.262842593681811,0.694,10.5,23.5,"49",NA,"haploid","haploid","del",FALSE,TRUE,TRUE,FALSE
"114x114","Sep2019",2,11,1,0.2305,1.16233333333333,0.251624026262331,0.734,14,23.5,"114",114,"homozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"61x61","Sep2019",1,11,2,0.2145,1.152,0.263161227759268,0.644,10.75,23,"61",61,"homozygote","diploid","del",FALSE,TRUE,TRUE,TRUE
"120","Sep2019",1,11,1,0.224,1.31483333333333,0.265599362830882,0.658,10,23.25,"120",NA,"haploid","haploid","del",FALSE,FALSE,TRUE,FALSE
"41x41","Sep2019",1,11,2,0.2175,1.14433333333333,0.222318620163309,0.575,13,22.75,"41",41,"homozygote","diploid","del",TRUE,TRUE,TRUE,TRUE
"100x100","Sep2019",2,11,1,0.2305,1.14066666666667,0.219710723586841,0.554,12.5,23.5,"100",100,"homozygote","diploid","del",TRUE,TRUE,TRUE,TRUE
"116x116","Sep2019",1,11,2,0.212666666666667,1.14766666666667,0.26734412849061,0.585,10,23,"116",116,"homozygote","diploid","del",FALSE,FALSE,TRUE,TRUE
"94x94","Sep2019",2,11,2,0.232666666666667,1.183,0.270693423520818,0.571,10.5,23.5,"94",94,"homozygote","diploid","del",FALSE,FALSE,TRUE,TRUE
"32x32","Sep2019",1,11,2,0.215833333333333,1.18533333333333,0.22712113674217,0.609,13.25,23,"32",32,"homozygote","diploid","del",TRUE,TRUE,TRUE,TRUE
"80x80","Sep2019",2,11,2,0.2345,1.13833333333333,0.181462295767432,0.606,16,23.5,"80",80,"homozygote","diploid","del",TRUE,TRUE,TRUE,TRUE
"58x58","Sep2019",1,11,1,0.217333333333333,1.16566666666667,0.219496196479652,0.544,15.25,23.25,"58",58,"homozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"129x129","Sep2019",1,11,1,0.220333333333333,1.161,0.214371274542824,0.608,13.25,23.25,"129",129,"homozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"25","Sep2019",1,11,2,0.225166666666667,1.25116666666667,0.294351249036096,0.619,9.5,23,"25",NA,"haploid","haploid","del",FALSE,TRUE,TRUE,FALSE
"38x95","Sep2019",2,11,2,0.234333333333333,1.17633333333333,0.272790639294085,0.563,12,23.5,"38",95,"heterozygote","diploid","del",TRUE,TRUE,TRUE,TRUE
"64","Sep2019",1,11,2,0.224333333333333,1.27766666666667,0.26812773853413,0.518,9,23.25,"64",NA,"haploid","haploid","del",FALSE,TRUE,TRUE,FALSE
"103","Sep2019",2,11,1,0.246666666666667,1.21516666666667,0.276319137265668,0.723,10,23.5,"103",NA,"haploid","haploid","del",FALSE,TRUE,TRUE,FALSE
"32x134","Sep2019",1,11,1,0.219166666666667,1.12833333333333,0.256705408857583,0.531,10.5,23.25,"32",134,"heterozygote","diploid","del",FALSE,TRUE,TRUE,TRUE
"50x50","Sep2019",2,11,2,0.2345,1.168,0.233002311023078,0.603,13.5,23.5,"50",50,"homozygote","diploid","del",TRUE,TRUE,TRUE,TRUE
"26x26","Sep2019",2,11,2,0.233166666666667,1.184,0.254570464180981,0.517,9,23.5,"26",26,"homozygote","diploid","del",FALSE,TRUE,TRUE,TRUE
"110x67","Sep2019",2,11,1,0.231166666666667,1.11166666666667,0.171465923518022,0.674,18.5,23.5,"110",67,"heterozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"70x70","Sep2019",2,11,2,0.229333333333333,1.162,0.261506932475175,0.573,10,23.5,"70",70,"homozygote","diploid","del",FALSE,FALSE,TRUE,TRUE
"74","Sep2019",1,11,2,0.224333333333333,1.33983333333333,0.256482212637743,0.65,9.5,23,"74",NA,"haploid","haploid","del",FALSE,TRUE,TRUE,FALSE
"69","Sep2019",2,11,1,0.234666666666667,1.09233333333333,0.271300670606767,0.611,10.5,23.5,"69",NA,"haploid","haploid","wt",FALSE,FALSE,TRUE,FALSE
"89x48","Sep2019",1,11,2,0.223166666666667,1.14333333333333,0.243322287996062,0.588,10.25,23,"89",48,"heterozygote","diploid","del",FALSE,TRUE,TRUE,TRUE
"30","Sep2019",1,11,1,0.217,1.22433333333333,0.273644097592562,0.608,10,23.25,"30",NA,"haploid","haploid","wt",FALSE,TRUE,TRUE,FALSE
"47x134","Sep2019",2,11,2,0.235333333333333,1.193,0.259062966675994,0.76,13.5,23.5,"47",134,"heterozygote","diploid","del",TRUE,FALSE,TRUE,TRUE
"135x135","Sep2019",1,11,2,0.215333333333333,1.15866666666667,0.270841968691427,0.605,10.5,23,"135",135,"homozygote","diploid","del",FALSE,FALSE,TRUE,TRUE
"135x134","Sep2019",2,11,1,0.234833333333333,1.19233333333333,0.275130638033305,0.621,11.5,23.5,"135",134,"heterozygote","diploid","del",FALSE,FALSE,TRUE,TRUE
"126x92","Sep2019",1,11,2,0.208,1.155,0.202656223577402,0.674,16.75,22.75,"126",92,"heterozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"35x48","Sep2019",2,11,2,0.228166666666667,1.15266666666667,0.287046686042736,0.576,12.5,23.5,"35",48,"heterozygote","diploid","del",TRUE,TRUE,TRUE,TRUE
"17","Sep2019",2,11,2,0.244,1.2465,0.282937763290692,0.569,9,23.5,"17",NA,"haploid","haploid","del",FALSE,TRUE,TRUE,FALSE
"58x92","Sep2019",2,11,1,0.237666666666667,1.18166666666667,0.243136705058156,0.724,15,23.5,"58",92,"heterozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"33x33","Sep2019",1,11,2,0.213666666666667,1.156,0.217479922703934,0.589,14.75,23,"33",33,"homozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"10x95","Sep2019",2,11,2,0.234166666666667,1.18,0.245602659726396,0.599,13,23.5,"10",95,"heterozygote","diploid","del",TRUE,TRUE,TRUE,TRUE
"40","Sep2019",1,11,2,0.228333333333333,1.54333333333333,0.287111546576346,0.647,9.5,23,"40",NA,"haploid","haploid","del",FALSE,TRUE,TRUE,FALSE
"77x95","Sep2019",2,11,2,0.230333333333333,1.16433333333333,0.251111150759153,0.634,14,23.5,"77",95,"heterozygote","diploid","del",TRUE,TRUE,TRUE,TRUE
"106x106","Sep2019",2,11,1,0.232833333333333,1.191,0.253812643125073,0.715,14,23.5,"106",106,"homozygote","diploid","del",TRUE,TRUE,TRUE,TRUE
"47","Sep2019",2,11,2,0.2465,1.26066666666667,0.299566520761685,0.581,9,23.5,"47",NA,"haploid","haploid","del",FALSE,FALSE,TRUE,FALSE
"127x136","Sep2019",1,11,1,0.226666666666667,1.09133333333333,0.213776948881916,0.609,13.75,23,"127",136,"heterozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"75x75","Sep2019",1,11,1,0.220666666666667,1.14566666666667,0.187712276583651,0.635,14,23,"75",75,"homozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"89","Sep2019",2,11,2,0.241333333333333,1.253,0.280560451601519,0.711,10,23.5,"89",NA,"haploid","haploid","del",FALSE,TRUE,TRUE,FALSE
"76","Sep2019",2,11,1,0.240833333333333,1.2425,0.257835147282615,0.699,10,23.5,"76",NA,"haploid","haploid","del",FALSE,TRUE,TRUE,FALSE
"56x67","Sep2019",1,11,2,0.215166666666667,1.15666666666667,0.239110485644733,0.637,13.5,23,"56",67,"heterozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"75x67","Sep2019",2,11,2,0.235166666666667,1.15783333333333,0.273097990283189,0.772,13.5,23.5,"75",67,"heterozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"129x136","Sep2019",2,11,1,0.234,1.13533333333333,0.266259298403737,0.596,10,23.5,"129",136,"heterozygote","diploid","wt",FALSE,TRUE,TRUE,TRUE
"104","Sep2019",1,11,1,0.231833333333333,1.24216666666667,0.260380588412712,0.568,8.5,23.25,"104",NA,"haploid","haploid","wt",FALSE,TRUE,TRUE,FALSE
"92x92","Sep2019",2,11,1,0.2325,1.16333333333333,0.264006826242169,0.635,14,23.5,"92",92,"homozygote","diploid","wt",TRUE,FALSE,TRUE,TRUE
"2","Sep2019",2,11,2,0.2345,1.21666666666667,0.254680688294151,0.757,15,23.5,"2",NA,"haploid","haploid","wt",TRUE,TRUE,TRUE,FALSE
"53x134","Sep2019",1,11,2,0.2155,1.10866666666667,0.255349503547331,0.618,10.75,22.75,"53",134,"heterozygote","diploid","del",FALSE,TRUE,TRUE,TRUE
"62","Sep2019",1,11,2,0.225166666666667,1.2325,0.25044071053637,0.652,10.25,23,"62",NA,"haploid","haploid","wt",FALSE,TRUE,TRUE,FALSE
"57x48","Sep2019",2,11,1,0.236666666666667,1.14233333333333,0.213482695229916,0.634,12,23.5,"57",48,"heterozygote","diploid","del",FALSE,TRUE,TRUE,TRUE
"22x22","Sep2019",1,11,2,0.214,1.147,0.214810581278257,0.611,13.75,23,"22",22,"homozygote","diploid","del",TRUE,FALSE,TRUE,TRUE
"23x23","Sep2019",1,11,1,0.218666666666667,1.17133333333333,0.217157296777959,0.58,12.75,23.25,"23",23,"homozygote","diploid","wt",TRUE,FALSE,TRUE,TRUE
"123x92","Sep2019",2,11,1,0.232333333333333,1.155,0.25546608091731,0.701,12.5,23.5,"123",92,"heterozygote","diploid","wt",FALSE,TRUE,TRUE,TRUE
"19","Sep2019",2,11,2,0.242333333333333,1.237,0.281537087704065,0.758,10,23.5,"19",NA,"haploid","haploid","wt",FALSE,FALSE,TRUE,FALSE
"130x130","Sep2019",2,11,2,0.230166666666667,1.14533333333333,0.266271716126143,0.575,10.5,23.5,"130",130,"homozygote","diploid","del",FALSE,TRUE,TRUE,TRUE
"37","Sep2019",1,11,1,0.228166666666667,1.4695,0.265136909388675,0.557,9,23.25,"37",NA,"haploid","haploid","del",FALSE,TRUE,TRUE,FALSE
"102x102","Sep2019",2,11,1,0.235166666666667,1.17933333333333,0.234074248861571,0.587,14,23.5,"102",102,"homozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"118","Sep2019",1,11,2,0.217,1.2485,0.283395267458575,0.597,9.5,23,"118",NA,"haploid","haploid","wt",FALSE,FALSE,TRUE,FALSE
"34x34","Sep2019",2,11,2,0.233666666666667,1.175,0.272907418694124,0.669,13.5,23.5,"34",34,"homozygote","diploid","del",TRUE,TRUE,TRUE,TRUE
"87","Sep2019",1,11,2,0.218666666666667,1.23933333333333,0.285148273093672,0.654,10,23,"87",NA,"haploid","haploid","del",FALSE,TRUE,TRUE,FALSE
"108x108","Sep2019",1,11,1,0.218666666666667,1.22816666666667,0.220619242691233,0.623,13.25,23.25,"108",108,"homozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"29","Sep2019",2,11,2,0.241333333333333,1.25116666666667,0.267124552527642,0.631,9.5,23.5,"29",NA,"haploid","haploid","del",FALSE,TRUE,TRUE,FALSE
"82x82","Sep2019",1,11,1,0.217666666666667,1.15633333333333,0.219391571720795,0.57,12.75,23.25,"82",82,"homozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"113","Sep2019",1,11,2,0.2195,1.23883333333333,0.271169143001293,0.61,9.5,22.75,"113",NA,"haploid","haploid","wt",FALSE,TRUE,TRUE,FALSE
"121x136","Sep2019",1,11,2,0.213166666666667,1.143,0.271637403187475,0.597,10.25,23,"121",136,"heterozygote","diploid","wt",FALSE,TRUE,TRUE,TRUE
"93","Sep2019",2,11,1,0.246666666666667,1.1245,0.261592963662904,0.684,9.5,23.5,"93",NA,"haploid","haploid","wt",FALSE,FALSE,TRUE,FALSE
"54x54","Sep2019",2,11,2,0.230833333333333,1.17066666666667,0.270920357497983,0.6,10,23.5,"54",54,"homozygote","diploid","del",FALSE,TRUE,TRUE,TRUE
"23","Sep2019",1,11,1,0.223166666666667,1.14316666666667,0.270918962730349,0.555,9,23.25,"23",NA,"haploid","haploid","wt",FALSE,FALSE,TRUE,FALSE
"41","Sep2019",2,11,2,0.242,1.239,0.297646759553349,0.721,10,23.5,"41",NA,"haploid","haploid","del",FALSE,TRUE,TRUE,FALSE
"104x92","Sep2019",2,11,1,0.230833333333333,1.18,0.262740971226916,0.725,14,23.5,"104",92,"heterozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"102","Sep2019",2,11,2,0.244,1.2495,0.284918929982503,0.663,9.5,23.5,"102",NA,"haploid","haploid","wt",FALSE,TRUE,TRUE,FALSE
"101x101","Sep2019",2,11,1,0.231833333333333,1.1185,0.247977414821743,0.648,14,23.5,"101",101,"homozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"113x67","Sep2019",1,11,1,0.231,1.1205,0.253207376982312,0.538,10,23.25,"113",67,"heterozygote","diploid","wt",FALSE,TRUE,TRUE,TRUE
"9","Sep2019",2,11,1,0.232666666666667,1.09166666666667,0.290092870719461,0.611,11,23.5,"9",NA,"haploid","haploid","del",FALSE,TRUE,TRUE,FALSE
"92x136","Sep2019",2,11,2,0.231333333333333,1.241,0.257174192419551,0.661,14.5,22.75,"92",136,"heterozygote","diploid","wt",TRUE,FALSE,TRUE,TRUE
"111","Sep2019",1,11,2,0.2215,1.24683333333333,0.265897210161015,0.597,9.5,22.75,"111",NA,"haploid","haploid","wt",FALSE,TRUE,TRUE,FALSE
"133","Sep2019",1,11,1,0.214666666666667,1.22466666666667,0.303387531164212,0.592,10,23.25,"133",NA,"haploid","haploid","wt",FALSE,FALSE,TRUE,FALSE
"15x67","Sep2019",2,11,2,0.233833333333333,1.17566666666667,0.235359901423759,0.72,13,23.5,"15",67,"heterozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"115x115","Sep2019",2,12,2,0.233166666666667,1.17166666666667,0.255700338297471,0.537,13,24,"115",115,"homozygote","diploid","wt",TRUE,FALSE,TRUE,TRUE
"30x92","Sep2019",1,12,2,0.225666666666667,1.13533333333333,0.242604985567496,0.705,14,18.25,"30",92,"heterozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"98","Sep2019",2,12,1,0.235,1.21566666666667,0.292259071948964,0.606,15,24,"98",NA,"haploid","haploid","wt",FALSE,TRUE,TRUE,FALSE
"62x67","Sep2019",2,12,2,0.235833333333333,1.227,0.258921843707127,0.663,13.5,24,"62",67,"heterozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"22","Sep2019",1,12,1,0.219666666666667,1.17166666666667,0.268477583614812,0.694,11.25,18,"22",NA,"haploid","haploid","del",FALSE,FALSE,TRUE,FALSE
"33x136","Sep2019",2,12,1,0.231833333333333,1.14866666666667,0.274252014415,0.717,14.5,24,"33",136,"heterozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"69x69","Sep2019",2,12,2,0.233333333333333,1.188,0.270943994118422,0.526,13,24,"69",69,"homozygote","diploid","wt",TRUE,FALSE,TRUE,TRUE
"5x136","Sep2019",2,12,1,0.2305,1.17716666666667,0.257734597161607,0.733,15,24,"5",136,"heterozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"66","Sep2019",2,12,2,0.233166666666667,1.22333333333333,0.291431662260977,0.658,10.5,23.25,"66",NA,"haploid","haploid","wt",FALSE,TRUE,TRUE,FALSE
"8x67","Sep2019",1,12,2,0.216333333333333,0.5765,0.146811853485307,0.399,15,18.25,"8",67,"heterozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"68x136","Sep2019",2,12,2,0.233333333333333,1.182,0.296962182849692,0.598,11.5,24,"68",136,"heterozygote","diploid","wt",FALSE,FALSE,TRUE,TRUE
"126","Sep2019",1,12,2,0.235666666666667,1.20366666666667,0.252192647481886,0.583,9.25,18.25,"126",NA,"haploid","haploid","wt",FALSE,TRUE,TRUE,FALSE
"27x136","Sep2019",2,12,2,0.232,1.171,0.216899363825185,0.566,13,24,"27",136,"heterozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"88x136","Sep2019",1,12,2,0.229666666666667,1.13766666666667,0.246369696865756,0.707,12,18.25,"88",136,"heterozygote","diploid","wt",FALSE,TRUE,TRUE,TRUE
"40x40","Sep2019",1,12,1,0.240166666666667,1.10733333333333,0.185147084705295,0.711,13.5,18.25,"40",40,"homozygote","diploid","del",FALSE,TRUE,TRUE,TRUE
"46","Sep2019",2,12,2,0.236,1.26033333333333,0.291982888567244,0.71,10.5,24,"46",NA,"haploid","haploid","del",FALSE,FALSE,TRUE,FALSE
"106x134","Sep2019",1,12,2,0.231666666666667,1.143,0.211453004722584,0.605,12.5,18.25,"106",134,"heterozygote","diploid","del",TRUE,TRUE,TRUE,TRUE
"128","Sep2019",1,12,1,0.231666666666667,1.177,0.276449105751642,0.689,9.5,18,"128",NA,"haploid","haploid","del",FALSE,TRUE,TRUE,FALSE
"14x48","Sep2019",1,12,2,0.224333333333333,1.10883333333333,0.225558244321133,0.657,14.75,18,"14",48,"heterozygote","diploid","del",TRUE,TRUE,TRUE,TRUE
"73x95","Sep2019",2,12,2,0.234333333333333,1.173,0.26482554172369,0.671,13.5,24,"73",95,"heterozygote","diploid","del",FALSE,TRUE,TRUE,TRUE
"48x95","Sep2019",2,12,1,0.229166666666667,1.144,0.258846455308825,0.584,11,24,"48",95,"heterozygote","diploid","del",FALSE,FALSE,TRUE,TRUE
"73x73","Sep2019",2,12,2,0.2275,1.16533333333333,0.25969549887761,0.527,10.5,24,"73",73,"homozygote","diploid","del",FALSE,TRUE,TRUE,TRUE
"38","Sep2019",1,12,1,0.2285,1.18333333333333,0.262402726142197,0.725,10.25,18,"38",NA,"haploid","haploid","del",FALSE,TRUE,TRUE,FALSE
"128x128","Sep2019",2,12,1,0.238,1.225,0.222948979233806,0.588,11,24,"128",128,"homozygote","diploid","del",FALSE,TRUE,TRUE,TRUE
"106","Sep2019",2,12,1,0.236333333333333,1.23783333333333,0.259699694915572,0.673,14.5,24,"106",NA,"haploid","haploid","del",TRUE,TRUE,TRUE,FALSE
"15x15","Sep2019",2,12,2,0.231833333333333,1.19533333333333,0.265946825700469,0.494,13.5,24,"15",15,"homozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"131x131","Sep2019",1,12,1,0.219666666666667,1.10533333333333,0.206074464942363,0.674,14.25,18,"131",131,"homozygote","diploid","del",TRUE,TRUE,TRUE,TRUE
"67x67","Sep2019",1,12,2,0.226666666666667,1.154,0.207819232544981,0.693,13.5,18.25,"67",67,"homozygote","diploid","wt",FALSE,FALSE,TRUE,TRUE
"124x136","Sep2019",1,12,2,0.222333333333333,1.141,0.209711607845886,0.635,13.5,18.25,"124",136,"heterozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"119","Sep2019",1,12,2,0.244666666666667,1.21033333333333,0.249115507422459,0.779,10.25,18,"119",NA,"haploid","haploid","wt",FALSE,FALSE,TRUE,FALSE
"18","Sep2019",1,12,2,0.232166666666667,1.201,0.266409084803687,0.577,9.25,18.25,"18",NA,"haploid","haploid","wt",FALSE,TRUE,TRUE,FALSE
"89x89","Sep2019",2,12,2,0.234,1.18466666666667,0.21095767231416,0.574,13.5,24,"89",89,"homozygote","diploid","del",TRUE,TRUE,TRUE,TRUE
"71x134","Sep2019",1,12,2,0.223,1.12933333333333,0.254466773796924,0.664,11.25,18,"71",134,"heterozygote","diploid","del",FALSE,FALSE,TRUE,TRUE
"123x123","Sep2019",1,12,2,0.2225,1.14766666666667,0.21053932026116,0.635,13,18.25,"123",123,"homozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"100","Sep2019",2,12,1,0.232333333333333,1.22916666666667,0.27712811460634,0.625,14.5,24,"100",NA,"haploid","haploid","del",TRUE,TRUE,TRUE,FALSE
"57","Sep2019",1,12,2,0.245,1.217,0.250256241252078,0.682,9.5,18,"57",NA,"haploid","haploid","del",FALSE,TRUE,TRUE,FALSE
"130x95","Sep2019",1,12,1,0.221333333333333,1.081,0.255743334037772,0.621,10.25,18,"130",95,"heterozygote","diploid","del",FALSE,TRUE,TRUE,TRUE
"82","Sep2019",1,12,1,0.236,1.27933333333333,0.265844408514626,0.614,8.75,18.25,"82",NA,"haploid","haploid","wt",FALSE,TRUE,TRUE,FALSE
"1","Sep2019",1,12,2,0.232,1.209,0.291990155654176,0.606,9.25,18.25,"1",NA,"haploid","haploid","wt",FALSE,TRUE,TRUE,FALSE
"90x90","Sep2019",2,12,1,0.2395,1.17633333333333,0.197272637725288,0.512,13,24,"90",90,"homozygote","diploid","del",TRUE,TRUE,TRUE,TRUE
"107x95","Sep2019",1,12,1,0.218166666666667,1.051,0.211373128466974,0.735,15.5,18,"107",95,"heterozygote","diploid","del",TRUE,TRUE,TRUE,TRUE
"116","Sep2019",2,12,1,0.2445,1.26866666666667,0.253073448833185,0.746,10.5,24,"116",NA,"haploid","haploid","del",FALSE,FALSE,TRUE,FALSE
"121x121","Sep2019",1,12,1,0.222166666666667,0.956,0.198192769762517,0.63,16,18,"121",121,"homozygote","diploid","wt",TRUE,TRUE,TRUE,TRUE
"45","Sep2019",2,12,2,0.2425,1.33166666666667,0.290842677674874,0.553,9,24,"45",NA,"haploid","haploid","wt",FALSE,FALSE,TRUE,FALSE
"72x72","Sep2019",2,12,1,0.230666666666667,1.14566666666667,0.263171311687405,0.534,10,24,"72",72,"homozygote","diploid","del",FALSE,FALSE,TRUE,TRUE
"24","Sep2019",2,12,1,0.244833333333333,1.25583333333333,0.289074769610487,0.719,10,24,"24",NA,"haploid","haploid","del",FALSE,FALSE,TRUE,FALSE
"53","Sep2019",2,12,2,0.238166666666667,1.23433333333333,0.258239964678886,0.69,11,24,"53",NA,"haploid","haploid","del",FALSE,TRUE,TRUE,FALSE
